"publication.id.oclc","publication.location.name","lat.publication","long.publication","byline.location.name","lat.byline","long.byline","number.of.bylines"
1036721166,"al-Qāhira",30.06263,31.24967,"المحلة الكبرى",NA,NA,1
1036721166,"al-Qāhira",30.06263,31.24967,"سوهاج",NA,NA,1
